CursorX,CursorY,LeftX,RightX,LeftY,RightY,LeftW,LeftH,RighttW,RightH,Origin_left_X,Origin_left_Y,Origin_right_X,Origin_right_Y
38,748,267,263,332,265,28.0713376952364,7.0710678118654755,29.017236257093817,7.0710678118654755,247,254,316,257
38,748,267,261,331,264,29.27456233660889,7.0710678118654755,29.017236257093817,8.0,246,253,316,255
38,748,266,260,331,263,29.1547594742265,8.246211251235321,30.0,9.0,245,251,315,254
38,748,265,260,331,263,30.26549190084311,8.06225774829855,30.01666203960727,8.0,244,251,315,254
38,748,266,259,331,261,29.1547594742265,8.06225774829855,31.016124838541643,9.055385138137417,245,250,315,252
38,748,266,260,331,262,29.427877939124325,9.219544457292889,30.06659275674582,9.0,245,250,315,253
38,748,266,260,331,262,29.27456233660889,8.06225774829855,29.068883707497264,9.055385138137417,245,250,316,253
38,748,260,259,330,263,29.27456233660889,9.219544457292889,30.01666203960727,8.06225774829855,244,250,315,254
38,748,264,260,328,263,29.27456233660889,8.246211251235321,30.01666203960727,8.0,243,251,313,254
38,748,262,259,327,262,28.284271247461902,8.246211251235321,30.06659275674582,8.0,242,249,312,253
38,748,263,260,328,262,29.427877939124325,8.246211251235321,30.01666203960727,9.0,242,250,313,253
38,748,264,260,329,263,30.26549190084311,9.055385138137417,30.01666203960727,9.0,242,250,314,254
38,748,259,258,329,262,29.27456233660889,8.06225774829855,30.01666203960727,9.055385138137417,243,249,314,253
38,748,263,258,329,261,29.27456233660889,9.219544457292889,30.06659275674582,9.0,243,249,314,252
38,748,259,258,329,262,29.27456233660889,8.06225774829855,30.01666203960727,9.0,243,250,313,253
38,748,258,258,329,261,30.26549190084311,9.055385138137417,30.01666203960727,9.055385138137417,242,249,313,252
38,748,263,259,328,262,29.27456233660889,9.219544457292889,30.01666203960727,9.0,242,249,313,253
38,748,263,258,328,261,30.413812651491096,8.06225774829855,30.01666203960727,8.0,242,249,313,253
38,748,257,258,328,261,29.27456233660889,8.06225774829855,30.01666203960727,8.0,242,249,313,252
38,748,257,258,328,261,29.427877939124325,8.06225774829855,30.01666203960727,9.0,241,249,313,252
38,748,262,259,327,262,30.26549190084311,9.055385138137417,30.01666203960727,9.0,241,249,312,253
38,748,263,258,327,261,29.27456233660889,8.06225774829855,30.01666203960727,9.055385138137417,242,249,312,252
31,656,257,257,327,261,29.27456233660889,8.246211251235321,30.01666203960727,9.0,241,248,312,252
30,612,257,258,327,261,28.284271247461902,8.06225774829855,29.017236257093817,8.0,242,249,312,252
29,602,262,258,327,261,30.26549190084311,9.055385138137417,31.016124838541643,9.0,241,248,312,252
32,571,257,257,327,261,28.160255680657446,8.06225774829855,30.0,8.0,243,248,311,252
37,526,257,257,327,261,29.27456233660889,9.055385138137417,30.01666203960727,10.04987562112089,241,248,311,251
48,449,257,258,327,261,30.26549190084311,8.246211251235321,31.016124838541643,9.055385138137417,241,249,311,252
52,378,257,257,327,261,29.27456233660889,9.219544457292889,30.01666203960727,8.0,241,248,311,252
44,332,256,257,327,260,29.27456233660889,8.06225774829855,30.01666203960727,9.0,240,249,311,251
36,292,256,256,326,260,31.256999216175565,9.055385138137417,31.064449134018133,10.04987562112089,239,247,311,250
29,256,256,257,326,261,30.26549190084311,9.219544457292889,30.06659275674582,10.04987562112089,239,248,310,251
30,203,255,256,326,260,30.26549190084311,9.055385138137417,30.06659275674582,11.045361017187261,239,247,310,250
30,156,255,256,324,260,30.26549190084311,10.04987562112089,32.01562118716424,10.04987562112089,238,247,308,250
25,90,254,256,324,260,30.26549190084311,9.055385138137417,31.064449134018133,10.04987562112089,237,247,308,250
23,50,253,255,323,260,29.427877939124325,10.04987562112089,30.01666203960727,11.0,237,247,307,250
21,20,253,255,323,259,30.59411708155671,10.19803902718557,31.064449134018133,10.0,237,246,307,249
20,7,253,255,322,260,31.256999216175565,10.04987562112089,31.144823004794876,10.04987562112089,235,247,307,250
20,7,252,255,322,260,30.413812651491096,10.04987562112089,31.064449134018133,10.0,236,247,306,251
20,7,252,255,322,260,30.413812651491096,9.055385138137417,31.064449134018133,10.0,235,247,306,251
20,7,251,255,321,260,30.413812651491096,9.219544457292889,30.06659275674582,9.0,234,247,306,251
20,7,251,254,320,260,30.413812651491096,10.19803902718557,31.064449134018133,11.0,234,246,305,250
20,7,251,255,320,260,30.413812651491096,10.04987562112089,31.016124838541643,10.0,235,247,305,251
20,7,261,260,325,263,28.0713376952364,6.0827625302982185,28.017851452243796,7.0710678118654755,238,252,307,255
20,7,252,255,321,260,30.26549190084311,9.219544457292889,31.016124838541643,10.0,236,247,306,251
20,7,253,254,322,260,30.413812651491096,9.055385138137417,31.064449134018133,10.0,236,246,306,250
20,7,253,255,322,261,29.427877939124325,9.055385138137417,31.016124838541643,10.0,237,246,307,252
20,7,253,255,322,260,30.413812651491096,10.04987562112089,30.01666203960727,10.04987562112089,236,247,307,251
20,7,252,255,322,261,30.413812651491096,9.055385138137417,30.01666203960727,10.0,236,247,307,252
20,7,252,254,322,260,30.413812651491096,10.19803902718557,30.01666203960727,11.045361017187261,235,247,307,251
20,7,252,254,322,260,30.413812651491096,10.04987562112089,31.064449134018133,10.0,236,246,307,251
20,7,267,260,323,261,29.27456233660889,7.0710678118654755,30.0,8.0,238,250,308,253
20,7,253,255,322,262,28.442925306655788,10.19803902718557,30.0,10.0,238,248,307,253
20,7,253,256,322,261,30.413812651491096,9.055385138137417,30.01666203960727,10.04987562112089,237,248,307,252
20,7,253,255,324,260,31.40063693621516,10.19803902718557,32.0624390837628,11.045361017187261,236,247,308,250
20,7,253,255,324,259,31.40063693621516,11.180339887498947,32.14031735997639,10.04987562112089,236,247,308,250
20,7,253,254,323,259,30.413812651491096,11.180339887498947,33.13608305156178,11.045361017187261,236,246,307,249
20,7,253,256,322,262,30.59411708155671,10.04987562112089,31.064449134018133,11.0,236,248,307,252
20,7,252,256,323,261,31.40063693621516,9.055385138137417,31.064449134018133,11.0,235,248,307,252
20,7,261,263,325,265,27.073972741361768,7.0,29.0,7.0,239,255,306,257
20,7,248,259,318,261,29.1547594742265,9.055385138137417,31.064449134018133,9.0,232,252,303,252
20,7,245,259,315,262,30.14962686336267,11.045361017187261,31.144823004794876,11.045361017187261,229,251,299,252
20,7,244,261,313,263,30.14962686336267,10.04987562112089,32.14031735997639,10.04987562112089,228,252,297,253
20,7,244,261,314,262,29.427877939124325,11.180339887498947,32.2490309931942,11.045361017187261,228,252,297,252
20,7,244,262,314,264,30.26549190084311,10.04987562112089,32.14031735997639,11.045361017187261,228,254,298,254
20,7,245,263,315,264,30.26549190084311,11.180339887498947,31.256999216175565,12.041594578792294,228,254,299,254
20,7,246,263,315,265,30.26549190084311,10.04987562112089,32.2490309931942,10.04987562112089,229,255,299,255
20,7,247,261,316,264,30.26549190084311,11.045361017187261,32.2490309931942,12.041594578792294,230,253,300,253
20,7,247,261,317,263,30.413812651491096,11.045361017187261,32.14031735997639,12.041594578792294,230,253,301,253
20,7,248,261,317,264,30.26549190084311,11.045361017187261,32.2490309931942,11.045361017187261,232,253,301,253
20,7,248,261,317,263,30.14962686336267,11.045361017187261,32.14031735997639,11.045361017187261,231,253,301,253
20,7,249,260,318,262,30.26549190084311,11.045361017187261,32.2490309931942,11.045361017187261,232,251,302,252
20,7,250,260,319,261,31.256999216175565,11.045361017187261,33.37663853655727,11.045361017187261,232,251,303,251
20,7,249,259,319,260,31.40063693621516,12.041594578792294,32.2490309931942,12.165525060596437,232,250,303,249
20,7,250,258,319,260,30.26549190084311,12.041594578792294,31.256999216175565,12.041594578792294,233,250,303,249
20,7,250,258,319,259,30.26549190084311,11.045361017187261,32.2490309931942,11.180339887498947,233,249,303,248
20,7,250,257,320,258,30.14962686336267,12.041594578792294,32.2490309931942,12.165525060596437,233,248,304,248
20,7,251,257,320,258,30.26549190084311,12.041594578792294,32.14031735997639,12.041594578792294,233,247,304,247
20,7,259,262,319,262,27.073972741361768,8.06225774829855,29.017236257093817,9.055385138137417,237,254,304,253
20,7,252,258,320,260,29.1547594742265,10.04987562112089,31.144823004794876,10.04987562112089,235,251,305,251
20,7,252,257,322,259,29.27456233660889,10.04987562112089,31.144823004794876,11.045361017187261,236,249,306,249
20,7,253,257,321,259,30.26549190084311,11.180339887498947,32.14031735997639,11.045361017187261,235,249,305,249
20,7,253,257,322,259,30.26549190084311,10.04987562112089,31.064449134018133,10.04987562112089,236,248,307,250
20,7,262,262,325,263,27.018512172212592,8.06225774829855,28.017851452243796,8.06225774829855,240,254,308,254
20,7,253,257,323,259,30.26549190084311,11.045361017187261,31.144823004794876,11.045361017187261,237,248,307,249
20,7,253,257,323,259,30.413812651491096,11.045361017187261,31.144823004794876,11.045361017187261,236,248,307,249
20,7,253,257,322,259,31.40063693621516,12.041594578792294,32.2490309931942,12.041594578792294,236,248,306,248
20,7,253,256,323,259,30.26549190084311,11.045361017187261,32.2490309931942,11.045361017187261,236,247,306,248
93,0,253,256,322,259,30.26549190084311,11.180339887498947,32.14031735997639,11.045361017187261,236,247,306,248
184,0,253,256,323,258,31.256999216175565,11.180339887498947,32.2490309931942,12.165525060596437,236,247,307,248
208,0,255,256,324,258,30.413812651491096,12.041594578792294,32.2490309931942,12.041594578792294,237,247,308,247
208,0,255,256,325,259,30.413812651491096,11.180339887498947,31.256999216175565,11.045361017187261,237,247,308,248
311,0,255,256,324,259,30.26549190084311,12.041594578792294,33.24154027718932,12.041594578792294,237,247,307,248
442,1,255,256,324,259,31.40063693621516,12.041594578792294,32.2490309931942,12.041594578792294,237,247,308,248
569,0,255,256,325,260,30.413812651491096,11.045361017187261,31.256999216175565,12.041594578792294,238,248,308,249
569,0,257,255,328,257,30.26549190084311,12.165525060596437,31.256999216175565,12.041594578792294,238,247,310,247
569,0,256,257,329,259,30.26549190084311,10.04987562112089,31.144823004794876,10.04987562112089,239,249,310,250
794,0,257,256,330,257,30.413812651491096,11.045361017187261,32.14031735997639,12.041594578792294,239,246,310,248
917,0,262,258,332,257,31.40063693621516,12.165525060596437,33.24154027718932,11.045361017187261,239,247,311,248
925,0,259,257,332,258,30.413812651491096,11.045361017187261,31.064449134018133,11.0,240,248,311,250
925,0,264,257,335,258,30.26549190084311,11.180339887498947,32.14031735997639,11.045361017187261,241,247,312,249
1054,0,264,257,335,257,31.40063693621516,12.165525060596437,33.24154027718932,12.0,241,247,313,248
1153,2,263,257,336,257,30.413812651491096,11.180339887498947,31.144823004794876,12.0,242,248,314,249
1273,5,266,257,337,257,30.413812651491096,11.180339887498947,31.144823004794876,11.045361017187261,243,247,315,249
1365,0,267,257,338,258,30.413812651491096,11.180339887498947,31.064449134018133,10.0,244,247,316,250
1365,3,270,257,340,257,31.40063693621516,11.180339887498947,31.144823004794876,11.045361017187261,245,247,317,249
1365,3,272,258,343,258,31.57530680769389,10.19803902718557,31.144823004794876,11.045361017187261,246,247,319,250
1365,3,273,259,343,258,31.40063693621516,11.180339887498947,31.144823004794876,11.045361017187261,247,248,319,251
1365,3,273,258,344,258,32.38826948140329,11.180339887498947,31.256999216175565,11.045361017187261,247,247,320,250
1357,6,274,258,344,258,31.57530680769389,10.04987562112089,31.064449134018133,11.045361017187261,249,247,321,251
1352,8,275,258,345,257,32.38826948140329,11.180339887498947,31.144823004794876,11.045361017187261,248,247,321,249
1349,9,275,259,345,258,32.38826948140329,11.180339887498947,31.144823004794876,12.0,248,248,321,250
1349,9,275,259,345,257,32.38826948140329,11.180339887498947,32.14031735997639,11.0,248,247,321,250
1349,9,274,259,345,258,32.38826948140329,11.180339887498947,32.14031735997639,11.045361017187261,248,248,320,250
1349,9,274,259,345,257,32.38826948140329,11.180339887498947,32.14031735997639,12.0,248,247,321,249
1349,9,274,258,345,257,31.40063693621516,11.180339887498947,31.144823004794876,11.0,249,247,321,249
1349,9,275,263,336,265,28.0713376952364,6.0827625302982185,29.0,7.0,252,255,321,257
1349,9,275,259,346,258,30.26549190084311,9.055385138137417,30.06659275674582,9.0,250,250,322,251
1349,9,275,259,346,258,31.40063693621516,10.04987562112089,30.14962686336267,10.0,250,248,322,251
1349,9,275,259,345,258,30.413812651491096,9.055385138137417,30.14962686336267,10.0,250,248,321,251
1349,9,276,263,338,265,29.068883707497264,6.0,29.0,6.0,252,255,322,257
1349,9,276,260,345,259,30.26549190084311,10.04987562112089,30.14962686336267,10.0,251,250,322,252
1349,9,276,259,346,258,31.40063693621516,10.04987562112089,30.14962686336267,11.045361017187261,250,249,323,251
1349,9,276,259,346,258,31.40063693621516,10.19803902718557,31.144823004794876,11.045361017187261,250,249,323,250
1349,9,275,259,346,258,31.40063693621516,10.19803902718557,31.144823004794876,11.045361017187261,250,249,322,251
1349,9,276,258,347,258,31.40063693621516,10.19803902718557,30.26549190084311,10.0,250,248,323,250
1349,9,276,261,329,266,30.413812651491096,9.055385138137417,30.01666203960727,9.0,251,251,321,255
1349,9,276,259,347,259,32.38826948140329,10.19803902718557,31.144823004794876,11.045361017187261,250,248,323,250
1349,9,279,263,340,265,28.0713376952364,7.0710678118654755,28.017851452243796,7.0,255,255,324,257
1349,9,278,261,348,261,29.27456233660889,10.19803902718557,30.06659275674582,10.04987562112089,254,251,324,254
1349,9,278,260,348,259,31.256999216175565,10.04987562112089,31.064449134018133,10.0,253,250,325,252
1349,9,278,261,349,260,32.2490309931942,10.19803902718557,31.064449134018133,10.04987562112089,252,251,324,254
1349,9,277,260,348,259,32.38826948140329,10.19803902718557,31.064449134018133,10.04987562112089,251,249,325,251
1349,9,278,260,348,259,31.40063693621516,11.180339887498947,30.14962686336267,11.045361017187261,252,249,325,252
1349,9,278,260,348,259,31.57530680769389,10.04987562112089,31.144823004794876,10.0,252,249,325,252
1349,9,277,260,348,259,32.38826948140329,11.180339887498947,30.14962686336267,11.045361017187261,251,249,325,251
1349,9,278,260,349,260,31.40063693621516,10.19803902718557,31.144823004794876,10.04987562112089,252,249,324,252
1349,9,277,260,348,259,31.40063693621516,11.045361017187261,31.064449134018133,12.041594578792294,252,249,324,251
1349,9,277,260,348,259,31.40063693621516,10.19803902718557,31.144823004794876,11.045361017187261,252,249,324,251
1349,9,277,259,348,259,32.38826948140329,11.180339887498947,31.144823004794876,11.0,251,249,324,251
1349,9,277,260,348,259,31.40063693621516,11.180339887498947,31.144823004794876,11.045361017187261,251,249,324,251
1349,9,277,259,348,259,33.37663853655727,11.180339887498947,32.2490309931942,12.0,250,248,324,250
1349,9,279,263,333,266,30.14962686336267,7.0710678118654755,28.017851452243796,8.0,254,254,324,256
1349,9,278,262,348,261,30.26549190084311,9.055385138137417,30.01666203960727,9.0,253,252,325,255
1349,9,278,260,349,260,32.38826948140329,11.180339887498947,30.06659275674582,10.04987562112089,252,250,325,253
1349,9,278,260,349,259,32.38826948140329,11.180339887498947,32.14031735997639,11.0,252,249,325,252
1349,9,278,260,349,260,32.38826948140329,10.19803902718557,31.144823004794876,11.045361017187261,252,249,325,252
1349,9,278,260,349,260,31.40063693621516,10.19803902718557,31.256999216175565,10.0,252,250,325,252
1349,9,279,263,340,265,28.284271247461902,8.06225774829855,29.017236257093817,8.06225774829855,256,254,324,257
1349,9,279,262,349,261,31.40063693621516,9.055385138137417,31.064449134018133,10.0,253,252,325,255
1349,9,278,261,349,260,31.256999216175565,10.04987562112089,31.144823004794876,11.0,252,251,324,253
1349,9,278,261,348,260,31.40063693621516,11.180339887498947,30.14962686336267,10.04987562112089,253,250,325,253
1349,9,278,260,349,259,31.40063693621516,10.04987562112089,31.144823004794876,12.041594578792294,252,249,325,251
1349,9,278,260,349,259,32.55764119219941,11.180339887498947,31.144823004794876,11.045361017187261,252,249,325,252
1349,9,278,260,349,260,32.38826948140329,10.19803902718557,31.144823004794876,11.045361017187261,252,250,325,252
1349,9,278,260,349,260,31.57530680769389,11.045361017187261,31.144823004794876,11.045361017187261,253,249,326,251
1349,9,279,261,349,260,32.38826948140329,11.045361017187261,31.144823004794876,11.0,253,250,325,252
1349,9,280,263,349,261,30.26549190084311,8.06225774829855,29.068883707497264,9.0,255,254,326,255
1349,9,279,260,349,259,32.38826948140329,11.180339887498947,31.144823004794876,10.04987562112089,253,250,326,252
1349,9,279,261,350,260,31.40063693621516,11.180339887498947,31.144823004794876,11.045361017187261,254,250,326,253
1349,9,280,260,350,260,31.40063693621516,10.19803902718557,31.144823004794876,11.045361017187261,255,250,327,252
1349,9,280,261,351,260,32.38826948140329,11.045361017187261,31.144823004794876,11.0,254,250,326,252
1349,9,279,261,350,261,32.55764119219941,11.180339887498947,31.144823004794876,11.045361017187261,253,250,326,252
1349,9,279,261,350,261,32.38826948140329,11.180339887498947,31.144823004794876,11.045361017187261,253,250,325,252
1349,19,280,265,335,268,29.1547594742265,8.06225774829855,29.017236257093817,9.055385138137417,257,256,326,258
1349,42,280,262,350,262,31.57530680769389,10.04987562112089,29.1547594742265,10.04987562112089,255,252,328,255
1349,50,280,262,351,262,32.38826948140329,10.04987562112089,31.144823004794876,11.045361017187261,255,252,327,254
1349,58,280,262,351,262,31.57530680769389,11.180339887498947,30.14962686336267,11.045361017187261,255,251,328,254
1351,73,281,263,351,262,32.55764119219941,11.180339887498947,31.144823004794876,10.0,255,252,327,255
1354,95,281,263,352,262,32.55764119219941,11.045361017187261,32.2490309931942,11.045361017187261,255,252,327,254
1355,115,280,263,351,263,32.55764119219941,10.19803902718557,31.144823004794876,11.045361017187261,255,252,327,255
1357,137,280,263,351,263,32.38826948140329,10.19803902718557,30.06659275674582,11.045361017187261,255,252,327,255
1359,154,280,263,351,264,31.57530680769389,10.19803902718557,31.144823004794876,11.045361017187261,255,252,327,255
1360,169,281,264,351,264,33.54101966249684,11.180339887498947,31.144823004794876,11.045361017187261,254,253,327,255
1361,190,281,264,351,264,32.55764119219941,11.180339887498947,31.144823004794876,11.045361017187261,255,253,328,256
1362,219,281,264,352,264,32.55764119219941,10.19803902718557,30.06659275674582,12.041594578792294,256,253,328,256
1365,274,281,264,351,263,32.55764119219941,11.045361017187261,31.144823004794876,12.041594578792294,256,252,328,255
1365,325,281,263,352,264,32.55764119219941,10.04987562112089,31.144823004794876,11.045361017187261,256,252,327,255
1365,357,282,262,353,264,33.54101966249684,10.19803902718557,31.144823004794876,11.0,256,251,329,255
1364,416,282,263,353,265,33.734255586866006,11.180339887498947,32.14031735997639,10.04987562112089,256,252,329,256
1362,463,283,263,354,265,32.55764119219941,10.19803902718557,30.14962686336267,10.04987562112089,258,251,330,256
1362,463,283,264,354,265,32.38826948140329,10.19803902718557,31.144823004794876,11.045361017187261,258,253,330,256
1362,463,283,264,354,266,32.7566787083184,11.180339887498947,31.064449134018133,10.04987562112089,258,253,330,257
1338,553,283,264,354,266,32.7566787083184,9.055385138137417,31.144823004794876,11.045361017187261,258,253,331,257
1337,617,284,266,354,268,31.40063693621516,9.055385138137417,30.01666203960727,10.0,260,255,331,260
1337,650,284,265,354,268,33.54101966249684,9.055385138137417,30.01666203960727,10.04987562112089,258,254,331,259
1348,691,283,266,354,268,30.59411708155671,9.219544457292889,29.068883707497264,10.0,260,255,331,260
1350,725,283,266,354,268,32.7566787083184,10.19803902718557,30.06659275674582,10.0,258,255,331,260
1350,759,284,267,354,268,30.413812651491096,10.19803902718557,29.068883707497264,10.0,261,256,331,260
1350,767,285,267,354,270,31.40063693621516,9.055385138137417,30.06659275674582,9.055385138137417,261,257,331,261
1350,767,284,267,355,270,30.26549190084311,10.04987562112089,29.017236257093817,10.0,261,257,332,261
1350,767,285,267,355,270,31.40063693621516,10.19803902718557,30.06659275674582,10.0,260,257,331,261
1350,767,284,267,354,270,30.26549190084311,10.19803902718557,30.01666203960727,10.0,261,257,331,261
1350,767,285,269,348,273,30.26549190084311,7.0710678118654755,28.0,7.0,262,260,331,264
1350,767,284,268,354,271,30.26549190084311,8.06225774829855,29.017236257093817,8.0,261,259,333,263
1350,767,285,271,349,274,29.1547594742265,7.0710678118654755,28.017851452243796,7.0710678118654755,263,262,331,266
1350,767,285,270,349,273,29.1547594742265,6.0827625302982185,29.0,6.0,263,262,332,265
1350,767,285,267,355,270,30.26549190084311,9.055385138137417,29.017236257093817,8.0,262,258,332,262
1350,767,286,268,356,270,31.256999216175565,9.219544457292889,30.01666203960727,9.0,262,258,333,262
1350,767,286,267,356,270,30.413812651491096,9.055385138137417,30.06659275674582,9.0,263,258,333,261
1350,767,287,268,356,271,31.40063693621516,9.055385138137417,29.017236257093817,9.0,263,258,334,262
1350,767,286,268,356,271,29.427877939124325,9.055385138137417,29.017236257093817,9.0,264,258,334,263
1350,767,286,268,356,271,31.256999216175565,9.219544457292889,30.01666203960727,9.0,262,258,333,262
1350,767,286,268,356,271,30.413812651491096,9.055385138137417,29.017236257093817,8.0,263,258,334,263
1350,767,287,267,357,270,30.413812651491096,9.219544457292889,29.0,9.0,264,257,334,262
1350,767,287,267,357,271,31.57530680769389,8.246211251235321,29.068883707497264,9.0,263,257,334,262
1350,767,286,268,356,270,30.26549190084311,9.219544457292889,29.017236257093817,9.0,263,258,334,262
1350,767,286,267,356,270,30.26549190084311,8.06225774829855,29.017236257093817,8.0,263,258,334,262
1350,767,286,267,356,270,31.40063693621516,8.06225774829855,29.017236257093817,9.0,262,258,334,262
1350,767,286,267,356,269,30.413812651491096,9.219544457292889,29.017236257093817,10.0,263,257,334,261
1350,767,286,267,356,270,30.413812651491096,9.219544457292889,30.01666203960727,9.055385138137417,263,257,334,262
1350,767,286,267,356,270,29.27456233660889,9.219544457292889,29.017236257093817,10.0,264,257,334,261
1350,767,285,267,355,270,30.413812651491096,8.06225774829855,29.017236257093817,9.0,263,257,333,261
1276,757,285,268,355,270,31.40063693621516,9.055385138137417,30.01666203960727,10.0,262,258,333,261
1184,743,285,267,355,270,30.413812651491096,8.06225774829855,28.017851452243796,8.06225774829855,261,258,333,262
1159,742,284,267,354,270,31.40063693621516,8.06225774829855,29.017236257093817,9.0,261,257,332,261
